

app  = cjpeg
algo = union
arch = virtex
opt  = -ise-alarm-stop=3600 -ise-archi-max-input=4 -ise-archi-max-output=1
gcc =   -emit-llvm
# calculating candidates
WARNING: no profiling information found, assuming uniform distribution
Selected architecture: P20ArchitectureVirtexFx
Default settings: 
 * CommInBusCLK: 2
 * CommOutBusCLK_: 2
 * CommInBusWidth_: 2
 * CommOutBusWidth_: 1
 * MaxCI: 7
 * MaxInput: 6
 * MaxOutput: 1
- changing value of MaxInput_: 4
===-------------------------------------------------------------------------===
                      ... Pass execution timing report ...
===-------------------------------------------------------------------------===
  Total Execution Time: 0.1019 seconds (0.1018 wall clock)

   ---User Time---   --System Time--   --User+System--   ---Wall Time---  ---Mem---  --- Name ---
   0.0929 ( 96.8%)   0.0059 (100.0%)   0.0989 ( 97.0%)   0.0990 ( 97.2%)      11928  instruction-set extension (identification & selection)
   0.0020 (  2.0%)   0.0000 (  0.0%)   0.0020 (  1.9%)   0.0016 (  1.6%)        136  Module Verifier
   0.0009 (  1.0%)   0.0000 (  0.0%)   0.0009 (  0.9%)   0.0011 (  1.1%)      10000  Dominator Tree Construction
   0.0000 (  0.0%)   0.0000 (  0.0%)   0.0000 (  0.0%)   0.0000 (  0.0%)          0  Preliminary module verification
   0.0959 (100.0%)   0.0059 (100.0%)   0.1019 (100.0%)   0.1018 (100.0%)      22064  TOTAL

# calculating benchmarking results
WARNING: no profiling information found, assuming uniform distribution
Selected architecture: P20ArchitectureVirtexFx
Default settings: 
 * CommInBusCLK: 2
 * CommOutBusCLK_: 2
 * CommInBusWidth_: 2
 * CommOutBusWidth_: 1
 * MaxCI: 7
 * MaxInput: 6
 * MaxOutput: 1
- changing value of MaxInput_: 4
DAG_size	, msecs		, it	, candidate_found
2		, 0.03654	, 2737	, 0
2		, 0.03720	, 2688	, 0
2		, 0.03738	, 2675	, 0
2		, 0.03750	, 2667	, 0
2		, 0.03750	, 2667	, 0
2		, 0.03754	, 2664	, 0
2		, 0.03761	, 2659	, 0
2		, 0.03765	, 2656	, 0
2		, 0.03765	, 2656	, 0
2		, 0.03769	, 2653	, 0
2		, 0.03776	, 2648	, 0
2		, 0.03776	, 2648	, 0
2		, 0.03797	, 2634	, 0
2		, 0.03799	, 2632	, 0
2		, 0.03802	, 2630	, 0
2		, 0.03802	, 2630	, 0
2		, 0.03805	, 2628	, 0
2		, 0.03805	, 2628	, 0
2		, 0.03807	, 2627	, 0
2		, 0.03820	, 2618	, 0
2		, 0.03828	, 2612	, 0
2		, 0.03840	, 2604	, 0
2		, 0.03867	, 2586	, 0
2		, 0.03876	, 2580	, 0
2		, 0.03879	, 2578	, 0
2		, 0.03885	, 2574	, 0
2		, 0.03894	, 2568	, 0
3		, 0.04281	, 2336	, 0
3		, 0.04717	, 2120	, 0
3		, 0.04717	, 2120	, 0
3		, 0.04773	, 2095	, 0
3		, 0.04812	, 2078	, 0
3		, 0.04817	, 2076	, 0
3		, 0.04817	, 2076	, 0
3		, 0.04829	, 2071	, 0
3		, 0.04836	, 2068	, 0
3		, 0.04847	, 2063	, 0
3		, 0.04880	, 2049	, 0
3		, 0.10787	, 927	, 1
3		, 0.11338	, 882	, 1
3		, 0.11351	, 881	, 1
3		, 0.11429	, 875	, 1
3		, 0.11455	, 873	, 1
3		, 0.11455	, 873	, 1
3		, 0.11455	, 873	, 1
3		, 0.11507	, 869	, 1
3		, 0.19646	, 509	, 3
3		, 0.19646	, 509	, 3
3		, 0.19646	, 509	, 3
3		, 0.19646	, 509	, 3
